title,artist,album_artist,album,plays,musicID,trackNo,diskNo
Cassandra Gemini: Tarantism / Plant a Nail in the Navel Stream,The Mars Volta,The Mars Volta,Frances The Mute,1,8A1EAF124AD839F7,5,1
Cassandra Gemini: Faminepulse Pt. 1,The Mars Volta,The Mars Volta,Frances The Mute,0,076C9E17B5F79D8A,6,1
Cassandra Gemini: Faminepulse Pt. 2,The Mars Volta,The Mars Volta,Frances The Mute,2,CB47A22848ED3950,7,1
Cassandra Gemini: Faminepulse Pt. 3,The Mars Volta,The Mars Volta,Frances The Mute,0,F85287449773583D,8,1
Cassandra Gemini: Multiple Spouse Wounds Pt. 1,The Mars Volta,The Mars Volta,Frances The Mute,0,386C27762B6F1BAF,9,1
Cassandra Gemini: Multiple Spouse Wounds Pt. 2,The Mars Volta,The Mars Volta,Frances The Mute,0,16BE643ED937BD23,10,1
Cassandra Gemini: Multiple Spouse Wounds Pt. 3,The Mars Volta,The Mars Volta,Frances The Mute,0,EDB96A4294C73C8D,11,1
Cassandra Gemini: Sarcophagi,The Mars Volta,The Mars Volta,Frances The Mute,0,9C8EE4B2284A15A8,12,1
Wake Up Dead,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,BB056D656A95AA4C,1,1
The Conjuring,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,A1EA38A1CAB6A301,2,1
Peace Sells,Megadeth,Megadeth,Peace Sells... But Who's Buying?,2,913E7DF7EF687770,3,1
Devils Island,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,A3EA0EC81809BACA,4,1
Good Mourning / Black Friday,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,E222552D71E836AE,5,1
Bad Omen,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,5D9FB94F96AC939E,6,1
I Ain't Superstitious,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,70985B576A06B3B8,7,1
My Last Words,Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,CE04C346DD5382D2,8,1
Wake Up Dead (Randy Burns Mix),Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,97669DAD4A049A5D,9,1
The Conjuring (Randy Burns Mix),Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,377C02748C537256,10,1
Peace Sells (Randy Burns Mix),Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,DCB391D64C9E0477,11,1
Good Mourning / Black Friday (Randy Burns Mix),Megadeth,Megadeth,Peace Sells... But Who's Buying?,0,2AAD4BDF5967B755,12,1
Blackened,Metallica,Metallica,...And Justice For All,0,E18C6361027C6567,1,1
...And Justice For All,Metallica,Metallica,...And Justice For All,0,C32B70F69E56550D,2,1
Eye Of The Beholder,Metallica,Metallica,...And Justice For All,0,5F06570EFA05391B,3,1
One,Metallica,Metallica,...And Justice For All,0,B9B9D6DF1D35954C,4,1
The Shortest Straw,Metallica,Metallica,...And Justice For All,0,826C9233AE1DAF15,5,1
Harvester Of Sorrow,Metallica,Metallica,...And Justice For All,0,B604B71D3AE64FB1,6,1
The Frayed Ends Of Sanity,Metallica,Metallica,...And Justice For All,0,9DB2C3BB2ADF752A,7,1
To Live Is To Die,Metallica,Metallica,...And Justice For All,0,A2F837822E6F27AC,8,1
Dyers Eve,Metallica,Metallica,...And Justice For All,0,C8DFD38B46805CB2,9,1
Into The Galaxy,Midnight Juggernauts,Midnight Juggernauts,"Triple J: Hottest 100, Vol. 15",1,84B5AC40169717B4,15,1
Peachy,Missy Higgins,Missy Higgins,"Triple J: Hottest 100, Vol. 15",0,C08ABDDBDBD414D9,17,2
Dashboard,Modest Mouse,Modest Mouse,"Triple J: Hottest 100, Vol. 15",0,BDFDBD7CEDF25CC8,13,1
Ice Cream,Muscles,Muscles,"Triple J: Hottest 100, Vol. 15",0,6612108487041FFD,11,2
Intro,Muse,Muse,Absolution,0,28B7B71BB11F9FBD,1,1
Apocalypse Please,Muse,Muse,Absolution,0,FA0C0A2F31B2F450,2,1
Time Is Running Out,Muse,Muse,Absolution,0,2ACFA479FA0DDD17,3,1
Sing For Absolution,Muse,Muse,Absolution,0,E05C7A0B925233A7,4,1
Stockholm Syndrome,Muse,Muse,Absolution,0,58ED2B591858ABB4,5,1
Falling Away With You,Muse,Muse,Absolution,0,FCE64249D8AD6F27,6,1
Interlude,Muse,Muse,Absolution,0,A4DD091DFB1C3BB4,7,1
Hysteria,Muse,Muse,Absolution,0,620983861B376486,8,1
Blackout,Muse,Muse,Absolution,0,4BB739C1BE02DEAC,9,1
Butterflies & Hurricanes,Muse,Muse,Absolution,0,DC39EB53ADA5AB58,10,1
The Small Print,Muse,Muse,Absolution,0,6BBCC86FF7BD468F,11,1
Endlessly,Muse,Muse,Absolution,0,626935570C8C4002,12,1
Thoughts Of A Dying Atheist,Muse,Muse,Absolution,0,5DB7CB1285797CE1,13,1
Ruled By Secrecy,Muse,Muse,Absolution,0,3F4465099E365356,14,1
Intro,Muse,Muse,Absolution XX Anniversary,0,B26B57DF6F809ABE,1,1
Apocalypse Please,Muse,Muse,Absolution XX Anniversary,0,8488D29B673A7BB4,2,1
Time Is Running Out,Muse,Muse,Absolution XX Anniversary,0,3A7A0EBE9912D447,3,1
Sing For Absolution,Muse,Muse,Absolution XX Anniversary,0,8835D388F452CE2C,4,1
Stockholm Syndrome,Muse,Muse,Absolution XX Anniversary,2,C05C71A42AE1DF15,5,1
Falling Away With You,Muse,Muse,Absolution XX Anniversary,0,B1397E94B640C064,6,1
Interlude,Muse,Muse,Absolution XX Anniversary,0,27F195E9D4016DA3,7,1
Hysteria,Muse,Muse,Absolution XX Anniversary,0,9764610D6EF312CB,8,1
Blackout,Muse,Muse,Absolution XX Anniversary,0,892798FDE148F13E,9,1
Butterflies & Hurricanes,Muse,Muse,Absolution XX Anniversary,0,1C0AC0566662DCE7,10,1
The Small Print,Muse,Muse,Absolution XX Anniversary,3,CE65C90CB8BB1210,11,1
Fury,Muse,Muse,Absolution XX Anniversary,2,86731E5E1199425D,12,1
Endlessly,Muse,Muse,Absolution XX Anniversary,0,A1E1F692942AF0C8,13,1
Thoughts Of A Dying Atheist,Muse,Muse,Absolution XX Anniversary,0,F485760360D63C11,14,1
Ruled By Secrecy,Muse,Muse,Absolution XX Anniversary,0,63EFA4B968A451D9,15,1
Apocalypse Please [Vocals and Keyboard Only],Muse,Muse,Absolution XX Anniversary,0,03BDD08BD19A1ED2,1,2
"Time is Running Out [Live at Wiltern Theatre, L.A., CA, 12/9/2004]",Muse,Muse,Absolution XX Anniversary,0,F2622D7FA9C9309E,2,2
"Sing for Absolution [Live at Théâtre Antique de Vienne, Vienne, France, 7/18/2004]",Muse,Muse,Absolution XX Anniversary,0,432D8E1FC686B621,3,2
Falling Away With You [Demo 2002],Muse,Muse,Absolution XX Anniversary,0,681F23D540F5B592,4,2
Hysteria [Demo 2002],Muse,Muse,Absolution XX Anniversary,2,1890FB483EF7A2BA,5,2
"Hysteria [Live at Earl's Court, London, England, 12/18 & 19/2004]",Muse,Muse,Absolution XX Anniversary,0,40C06E7EC9646005,6,2
"Blackout [Live at Théâtre Antique de Vienne, Vienne, France, 7/18/2004]",Muse,Muse,Absolution XX Anniversary,0,A20DCF2B535C65B4,7,2
"Butterflies & Hurricanes [Vocal, Keyboard and Strings Only]",Muse,Muse,Absolution XX Anniversary,0,B453FF015602B905,8,2
"Endlessly [Live at the Columbiahalle, Berlin, Germany, 10/21/2003]",Muse,Muse,Absolution XX Anniversary,0,C96166B52126A8CC,9,2
"Thoughts of a Dying Atheist [Live at Wiltern Theatre, L.A., CA, 12/9/2004]",Muse,Muse,Absolution XX Anniversary,0,C5FA60A3DDDCE8D6,10,2
Ruled by Secrecy [Vocals and Keyboard Only],Muse,Muse,Absolution XX Anniversary,0,18E4A2A27F57C391,11,2
Take A Bow,Muse,Muse,Black Holes And Revelations,0,4BA79B0778B69352,1,1
Starlight,Muse,Muse,Black Holes And Revelations,0,797F21ABCB7CAA3C,2,1
Supermassive Black Hole,Muse,Muse,Black Holes And Revelations,0,F59226681D2CE464,3,1
Map Of The Problematique,Muse,Muse,Black Holes And Revelations,1,BAF789E8DDBD5404,4,1
Soldier's Poem,Muse,Muse,Black Holes And Revelations,0,2BACC339F5E1E00A,5,1
Invincible,Muse,Muse,Black Holes And Revelations,0,7EF801198084E118,6,1
Assassin,Muse,Muse,Black Holes And Revelations,0,887088D240E36EBE,7,1
Exo-Politics,Muse,Muse,Black Holes And Revelations,0,904174A4B9C839B4,8,1
City Of Delusion,Muse,Muse,Black Holes And Revelations,0,D36577EEA84CCC9C,9,1
Hoodoo,Muse,Muse,Black Holes And Revelations,1,F3AD11B8727A9179,10,1
Knights Of Cydonia,Muse,Muse,Black Holes And Revelations,0,ADE0DEB2F5E52819,11,1
Dead Star,Muse,Muse,Dead Star / In Your World [Single],2,6C1727E6D1E91E8D,1,1
In Your World,Muse,Muse,Dead Star / In Your World [Single],0,5D273B29D014DBA5,2,1
Futurism,Muse,Muse,Dead Star / In Your World [Single],3,3F6EF2502898196A,3,1
Dead Inside,Muse,Muse,Drones,0,820A55292B1C497A,1,1
[Drill Sergeant],Muse,Muse,Drones,0,41E77009A74781DD,2,1
Psycho,Muse,Muse,Drones,0,7D569BE2A3B1F960,3,1
Mercy,Muse,Muse,Drones,0,B0A08E844AB2AFF8,4,1
Reapers,Muse,Muse,Drones,0,CFE85F21C23C31C5,5,1
The Handler,Muse,Muse,Drones,0,D1FE92529248AB6A,6,1
[JFK],Muse,Muse,Drones,0,0F80ADD3DF08607B,7,1
Defector,Muse,Muse,Drones,0,2FF28A25CDF09E96,8,1
Revolt,Muse,Muse,Drones,0,E25DE9C9E0967E91,9,1
Aftermath,Muse,Muse,Drones,0,6540A3F33474C6EE,10,1
The Globalist,Muse,Muse,Drones,0,B81331E89574047C,11,1
Drones,Muse,Muse,Drones,0,10D28CE5BAD0572F,12,1
Intro,Muse,Muse,HAARP [Live],0,E7A7F416AB8FD313,1,1
Knights Of Cydonia,Muse,Muse,HAARP [Live],0,67C349155D368E35,2,1
Hysteria,Muse,Muse,HAARP [Live],0,B459520511D405C0,3,1
Supermassive Black Hole,Muse,Muse,HAARP [Live],0,C38CE84429C4CE71,4,1
Map Of The Problematique,Muse,Muse,HAARP [Live],0,19965DBED6294B2B,5,1
Butterflies & Hurricanes,Muse,Muse,HAARP [Live],0,E2B3A7F8821954CC,6,1
Invincible,Muse,Muse,HAARP [Live],0,10DE83AD55419833,7,1
Starlight,Muse,Muse,HAARP [Live],0,9063A32822B43846,8,1
Time Is Running Out,Muse,Muse,HAARP [Live],0,F3547936D492B77C,9,1
New Born,Muse,Muse,HAARP [Live],0,1E503503F1B52439,10,1
Unintended,Muse,Muse,HAARP [Live],0,FFED2931E6151397,11,1
Micro Cuts,Muse,Muse,HAARP [Live],0,E1A6E2EE3AED3ED4,12,1
Stockholm Syndrome,Muse,Muse,HAARP [Live],0,66A86B329B112E09,13,1
Take A Bow,Muse,Muse,HAARP [Live],0,CAA0CEDE2DD92FD7,14,1
Forced In,Muse,Muse,Hullabaloo Soundtrack,0,CB5F058DBC317AD9,1,1
Shrinking Universe,Muse,Muse,Hullabaloo Soundtrack,1,CBE1A1CEDCBFF70A,2,1
Recess,Muse,Muse,Hullabaloo Soundtrack,0,8B10CE756BDFBAF3,3,1
Yes Please,Muse,Muse,Hullabaloo Soundtrack,2,E064BB138516362B,4,1
Map Of Your Head,Muse,Muse,Hullabaloo Soundtrack,0,A62370CD3412A0B8,5,1
Nature_1,Muse,Muse,Hullabaloo Soundtrack,0,B4DBBFCF941897C8,6,1
Shine Acoustic,Muse,Muse,Hullabaloo Soundtrack,0,8C70C97D7F916481,7,1
Ashamed,Muse,Muse,Hullabaloo Soundtrack,0,BB1F2838E6999CA4,8,1
The Gallery,Muse,Muse,Hullabaloo Soundtrack,1,05335411E984F310,9,1
Hyper Chondriac Music,Muse,Muse,Hullabaloo Soundtrack,0,30FEF42155D363D9,10,1
Dead Star (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,01F488F88EBC65EC,1,2
Micro Cuts (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,4CF6931141EE51CF,2,2
Citizen Erased (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,A5D93A47D0FB65B9,3,2
Showbiz (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,42D4BE54C0BACA3B,4,2
Megalomania,Muse,Muse,Hullabaloo Soundtrack,0,7BE79F905045A119,5,2
Dark Shines (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,32CB96B9B56D8D06,6,2
Screenager (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,3BCC7FB5EAAB94BB,7,2
Space Dementia (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,5ED96B81156B116E,8,2
In Your World (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,0EA8D3B78ABB433B,9,2
"Muscle Museum (Live At Le Zénith, Paris, France, 28/29 October 2001)",Muse,Muse,Hullabaloo Soundtrack,0,6C20A95E871B2856,10,2
Agitated (Live From Paris),Muse,Muse,Hullabaloo Soundtrack,0,70310942C05E5498,11,2
Hysteria,Muse,Muse,Hysteria [Single],0,47CBE1174F1119CF,1,1
Eternally Missed,Muse,Muse,Hysteria [Single],2,916163BCA3DB5CA6,2,1
Supremacy [Live],Muse,Muse,Live At Rome Olympic Stadium,1,57C3D8CC53318E3F,1,1
Panic Station [Live],Muse,Muse,Live At Rome Olympic Stadium,0,58DD5BA387524002,2,1
Resistance [Live],Muse,Muse,Live At Rome Olympic Stadium,0,2519716344103606,3,1
Hysteria [Live],Muse,Muse,Live At Rome Olympic Stadium,0,A4F8A451FA5A8B86,4,1
Animals [Live],Muse,Muse,Live At Rome Olympic Stadium,0,60D2FD47EC899293,5,1
Knights Of Cydonia [Live],Muse,Muse,Live At Rome Olympic Stadium,0,898CFA0A4C52E6EB,6,1
Explorers [Live],Muse,Muse,Live At Rome Olympic Stadium,0,3387BFFE2810A578,7,1
Follow Me [Live],Muse,Muse,Live At Rome Olympic Stadium,0,AF5BCEBBE59D878C,8,1
Madness [Live],Muse,Muse,Live At Rome Olympic Stadium,0,21494ECA9DE9920B,9,1
Guiding Light [Live],Muse,Muse,Live At Rome Olympic Stadium,0,F4445719951557B2,10,1
Supermassive Black Hole [Live],Muse,Muse,Live At Rome Olympic Stadium,0,ACC00190A69732B3,11,1
Uprising [Live],Muse,Muse,Live At Rome Olympic Stadium,0,BE84C328208A0964,12,1
Starlight [Live],Muse,Muse,Live At Rome Olympic Stadium,0,597ED5AB4D672483,13,1
Muscle Museum,Muse,Muse,Muscle Musuem [EP],1,BB44131A96D37256,1,1
Sober,Muse,Muse,Muscle Musuem [EP],2,894D411A7EF94E38,2,1
Uno,Muse,Muse,Muscle Musuem [EP],1,AC2F9FCCFD686A90,3,1
Unintended,Muse,Muse,Muscle Musuem [EP],0,C4F061C7CE7190BD,1,2
Pink Ego Box,Muse,Muse,Muscle Musuem [EP],0,A0521E04BE9C47C0,2,2
Muscle Museum 2,Muse,Muse,Muscle Musuem [EP],0,BDED79BF80051952,3,2
Muscle Musuem (Album Version),Muse,Muse,Muscle Musuem [Single],0,FCBE4FAFB85D0B30,1,1
Do We Need This?,Muse,Muse,Muscle Musuem [Single],0,3F930D93928D349C,2,1
Pink Ego Box,Muse,Muse,Muscle Musuem [Single],0,8B59A5FE45CF661A,3,1
Muscle Musuem (Live Accoustic),Muse,Muse,Muscle Musuem [Single],0,83CAA5245A778B05,4,1
Overdue,Muse,Muse,Muse [EP],1,ECE9D1F8A99F1B4B,1,1
Cave,Muse,Muse,Muse [EP],2,055E0C8B9F2ACC92,2,1
Coma,Muse,Muse,Muse [EP],2,000E93344D0EB30F,3,2
Escape,Muse,Muse,Muse [EP],0,3186C38FB8E29316,4,2
Cave (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,2BE384914C554692,1,1
Rain (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,44EF435F1BFF05EE,2,1
Agitated (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,43FFD1615F5E8AE5,3,1
Crazy Days (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,FDEB53FB04588928,4,1
Coma (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,C9C6076A78B5CA42,5,1
Connect The Kettle Lead (Newton Abbot Demo),Muse,Muse,Origin Of Muse,1,A8F1D315AB320E18,6,1
Balloonatic (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,ED1F456DCC5FF16A,7,1
Boredom (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,A7B0F55D06811BA0,8,1
Sober (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,B90FEB22670B46B4,9,1
Jimmy Kane (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,2EF7DD01C31400BA,10,1
Ashamed (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,E43EE1F74744FCFD,11,1
Plug In Baby (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,3DD424B113A4FFB0,12,1
Earthquake (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,F5FCCEDB38F902CC,13,1
Good News (Newton Abbot Demo),Muse,Muse,Origin Of Muse,1,2694FE0DA6F4CFFD,14,1
Overdue (Newton Abbot Demo),Muse,Muse,Origin Of Muse,0,4C7E6E15131BC96B,15,1
Overdue (EP Version),Muse,Muse,Origin Of Muse,0,E866CCB8D7FBD417,1,2
Cave (EP Version),Muse,Muse,Origin Of Muse,0,2977197096A98F1B,2,2
Coma (EP Version),Muse,Muse,Origin Of Muse,0,D9623CB8DCF40AFE,3,2
Escape (EP Version),Muse,Muse,Origin Of Muse,0,FD08A7907B0D60C6,4,2
Muscle Museum (EP Version),Muse,Muse,Origin Of Muse,0,0563FA4FC27CF7EB,5,2
Sober (EP Version),Muse,Muse,Origin Of Muse,1,E425CF0965EEA58E,6,2
Uno (EP Version),Muse,Muse,Origin Of Muse,1,D0926E3C09D8627E,7,2
Unintended (EP Version),Muse,Muse,Origin Of Muse,0,C02E1A19399EBF3F,8,2
Pink Ego Box (EP Version),Muse,Muse,Origin Of Muse,0,C9ECC4A015B4EA32,9,2
(Muscle Museum) #2,Muse,Muse,Origin Of Muse,0,BD235085D3CF3B5A,10,2
"Showbiz (Live, Sawmills Studios, 1998)",Muse,Muse,Origin Of Muse,0,73E8B5FE346B37AE,11,2
"Do We Need This (Live, Fortress Studios, 1999)",Muse,Muse,Origin Of Muse,0,A1011335005C2623,12,2
"Sunburn (Live, Fortress Studios, 1999)",Muse,Muse,Origin Of Muse,1,D61600BDEB995EC9,13,2
"Overdue (Live, Fortress Studios, 1999)",Muse,Muse,Origin Of Muse,0,E286BDCDF71F6914,14,2
"Uno (Alternate Version, Rak Studios, 1999)",Muse,Muse,Origin Of Muse,0,E8BE59E31F787B59,15,2
Sunburn,Muse,Muse,Origin Of Muse,0,BD89C6283115ADAC,1,3
Muscle Museum,Muse,Muse,Origin Of Muse,0,BEB5F311CE9B62AB,2,3
Fillip,Muse,Muse,Origin Of Muse,0,110B2EF79E963A3E,3,3
Falling Down,Muse,Muse,Origin Of Muse,0,B53D83BF18AD5F9F,4,3
Cave,Muse,Muse,Origin Of Muse,0,1FE5FAD2D15DA84C,5,3
Showbiz,Muse,Muse,Origin Of Muse,0,48338BEF8A9FD126,6,3
Unintended,Muse,Muse,Origin Of Muse,0,E86A1E961E575818,7,3
Uno,Muse,Muse,Origin Of Muse,0,937F67FB118E7072,8,3
Sober,Muse,Muse,Origin Of Muse,0,1203CB8F0D4AD92F,9,3
Spiral Static (Bonus Track),Muse,Muse,Origin Of Muse,1,F9CC2BE40D2C4DE2,10,3
Escape,Muse,Muse,Origin Of Muse,0,DB78A6F6464EF3FE,11,3
Overdue,Muse,Muse,Origin Of Muse,0,860857E99268B4D6,12,3
Hate This & Iíll Love You,Muse,Muse,Origin Of Muse,0,62C00BC11156E5B8,13,3
Recess (Unreleased Alternate Version 1999),Muse,Muse,Origin Of Muse,0,B0601084B2D9A519,1,4
Jimmy Kane,Muse,Muse,Origin Of Muse,0,ABD269547CB910D1,2,4
Forced In,Muse,Muse,Origin Of Muse,0,B288ACD122DAD9DE,3,4
Agitated,Muse,Muse,Origin Of Muse,0,8FA2DE62E20D1B3E,4,4
Twin,Muse,Muse,Origin Of Muse,0,87DA9C097A24C3FA,5,4
Host,Muse,Muse,Origin Of Muse,1,DF012394B1719BCC,6,4
Do We Need This?,Muse,Muse,Origin Of Muse,0,83560CAE7E58DAF8,7,4
Con-Science,Muse,Muse,Origin Of Muse,0,69CBB47F9420AAB0,8,4
Minimum,Muse,Muse,Origin Of Muse,0,E09A594D914AB01B,9,4
Ashamed,Muse,Muse,Origin Of Muse,0,78537CE344B9BB71,10,4
Yes Please,Muse,Muse,Origin Of Muse,0,9F9CE0FAD8BED0DF,11,4
Recess,Muse,Muse,Origin Of Muse,0,CECB519081E86A4F,12,4
Nishe,Muse,Muse,Origin Of Muse,0,68ED35A9046A5857,13,4
"Uno (Live Portsmouth, 1999)",Muse,Muse,Origin Of Muse,0,E6E8F58C63190C79,1,5
"Cave (Live Portsmouth, 1999)",Muse,Muse,Origin Of Muse,0,7E299D80ECCE5EF8,2,5
"Muscle Museum (Live Portsmouth, 1999)",Muse,Muse,Origin Of Muse,0,FA4CF67C7E2FACCD,3,5
"Falling Down (Live Portsmouth, 1999)",Muse,Muse,Origin Of Muse,0,FC97FF98C5AABFAD,4,5
"Fillip (Live Portsmouth, 1999)",Muse,Muse,Origin Of Muse,0,0742A20ABCCF9C3D,5,5
"Do We Need This (Live Portsmouth, 1999)",Muse,Muse,Origin Of Muse,1,C64587DE29BD2D22,6,5
"Agitated (Live London, 2000)",Muse,Muse,Origin Of Muse,1,7B766A89013C8315,7,5
"Sunburn (Live London, 2000)",Muse,Muse,Origin Of Muse,0,9EC50FD7B5E98490,8,5
"Plug In Baby (Live London, 2000)",Muse,Muse,Origin Of Muse,0,CBFBB791470C0D0D,9,5
"Showbiz (Live London, 2000)",Muse,Muse,Origin Of Muse,0,6D8E202CC2F9E19B,10,5
Cave (Acoustic Live Demo 1999),Muse,Muse,Origin Of Muse,0,095579768CE82577,11,5
Muscle Museum (Acoustic Live Demo 1999),Muse,Muse,Origin Of Muse,0,A240A22B66E67EBC,12,5
Micro Cuts (Instrumental Demo),Muse,Muse,Origin Of Muse,0,3569522ADD7A0B2D,1,6
Feeling Good (Instrumental Demo),Muse,Muse,Origin Of Muse,0,4D8609DE2360537D,2,6
Space Dementia (Instrumental Demo),Muse,Muse,Origin Of Muse,0,DE46385702DFA9C4,3,6
Hyper Music (Instrumental Demo),Muse,Muse,Origin Of Muse,0,B77412FB4D102D1A,4,6
Citizen Erased (Instrumental Demo),Muse,Muse,Origin Of Muse,0,974BE5C5A71B8AB8,5,6
Megalomania (Instrumental Demo),Muse,Muse,Origin Of Muse,1,8E43878E739F717C,6,6
Screenager (Instrumental Demo),Muse,Muse,Origin Of Muse,0,A7F2484F57CABE53,7,6
Shrinking Universe (Instrumental Demo),Muse,Muse,Origin Of Muse,0,2BD1CA7168148757,8,6
Shine (Instrumental Demo),Muse,Muse,Origin Of Muse,0,9170315E791CC2A7,9,6
New Born,Muse,Muse,Origin Of Muse,0,1A3B54E1873BC362,1,7
Bliss,Muse,Muse,Origin Of Muse,0,6094ADFCF7B3A693,2,7
Space Dementia,Muse,Muse,Origin Of Muse,0,EFBB98C01034AC06,3,7
Hyper Music,Muse,Muse,Origin Of Muse,0,386FE1C868896323,4,7
Plug In Baby,Muse,Muse,Origin Of Muse,0,E3C6030C54C7EC09,5,7
Citizen Erased,Muse,Muse,Origin Of Muse,0,3DE4FF25547EF262,6,7
Micro Cuts,Muse,Muse,Origin Of Muse,0,60C20B2E1E177493,7,7
Screenager,Muse,Muse,Origin Of Muse,0,22438DFE85E9A3A7,8,7
Darkshines,Muse,Muse,Origin Of Muse,0,CC6D689796709D1D,9,7
Feeling Good,Muse,Muse,Origin Of Muse,0,F0F825D3445C9BF4,10,7
Futurism (Bonus Track),Muse,Muse,Origin Of Muse,1,427572897253F857,11,7
Megalomania,Muse,Muse,Origin Of Muse,0,60B5CA14B3F0143C,12,7
Nature 1,Muse,Muse,Origin Of Muse,0,71E8540C02CD43F8,1,8
Execution Commentary,Muse,Muse,Origin Of Muse,1,9F98B95DD7AB6C9D,2,8
Bedroom Acoustics,Muse,Muse,Origin Of Muse,0,82F57E0FEDCFED20,3,8
Shrinking Universe,Muse,Muse,Origin Of Muse,0,C4D6846932C4A7D4,4,8
Piano Thing,Muse,Muse,Origin Of Muse,0,D04A1C72AE398145,5,8
